ano,municipio,pibpc
2011,Quaraí,  10.707 
2011,Quatro Irmãos,  33.375 
2011,Quevedos,  28.755 
2011,Quinze de Novembro,  24.690 
2011,Redentora,  7.887 
2011,Relvado,  15.151 
2011,Restinga Seca,  14.773 
2011,Rio dos Índios,  13.115 
2011,Rio Grande,  27.354 
2011,Rio Pardo,  13.276 
2011,Riozinho,  17.730 
2011,Roca Sales,  20.217 
2011,Rodeio Bonito,  15.455 
2011,Rolador,  21.666 
2011,Rolante,  17.704 
2011,Ronda Alta,  17.165 
2011,Rondinha,  17.604 
2011,Roque Gonzales,  12.639 
2011,Rosário do Sul,  15.417 
2011,Sagrada Família,  11.653 
2011,Saldanha Marinho,  28.051 
2011,Salto do Jacuí,  34.510 
2011,Salvador das Missões,  25.281 
2011,Salvador do Sul,  29.298 
2011,Sananduva,  21.060 
2011,Santa Bárbara do Sul,  38.943 
2011,Santa Cecília do Sul,  26.864 
2011,Santa Clara do Sul,  20.467 
2011,Santa Cruz do Sul,  40.649 
2011,Santa Maria,  17.430 
2011,Santa Maria do Herval,  20.774 
2011,Santa Margarida do Sul,  33.279 
2011,Santana da Boa Vista,  10.261 
2011,Sant'Ana do Livramento,  12.011 
2011,Santa Rosa,  25.057 
2011,Santa Tereza,  14.871 
2011,Santa Vitória do Palmar,  14.534 
2011,Santiago,  12.947 
2011,Santo Ângelo,  17.892 
2011,Santo Antônio do Palma,  20.366 
2011,Santo Antônio da Patrulha,  15.500 
2011,Santo Antônio das Missões,  14.859 
2011,Santo Antônio do Planalto,  30.441 
2011,Santo Augusto,  21.955 
2011,Santo Cristo,  20.261 
2011,Santo Expedito do Sul,  15.667 
2011,São Borja,  17.236 
2011,São Domingos do Sul,  13.147 
2011,São Francisco de Assis,  11.237 
2011,São Francisco de Paula,  16.495 
2011,São Gabriel,  14.468 
2011,São Jerônimo,  16.181 
2011,São João da Urtiga,  15.125 
2011,São João do Polêsine,  14.092 
2011,São Jorge,  17.919 
2011,São José das Missões,  12.513 
2011,São José do Herval,  14.740 
2011,São José do Hortêncio,  20.573 
2011,São José do Inhacorá,  20.001 
2011,São José do Norte,  8.098 
2011,São José do Ouro,  25.704 
2011,São José do Sul,  16.563 
2011,São José dos Ausentes,  14.481 
2011,São Leopoldo,  22.039 
2011,São Lourenço do Sul,  12.970 
2011,São Luiz Gonzaga,  18.047 
2011,São Marcos,  21.860 
2011,São Martinho,  19.676 
2011,São Martinho da Serra,  26.624 
2011,São Miguel das Missões,  30.313 
2011,São Nicolau,  11.625 
2011,São Paulo das Missões,  12.943 
2011,São Pedro da Serra,  10.992 
2011,São Pedro das Missões,  14.668 
2011,São Pedro do Butiá,  18.895 
2011,São Pedro do Sul,  12.536 
2011,São Sebastião do Caí,  19.579 
2011,São Sepé,  15.471 
2011,São Valentim,  17.348 
2011,São Valentim do Sul,  17.503 
2011,São Valério do Sul,  12.252 
2011,São Vendelino,  23.188 
2011,São Vicente do Sul,  13.307 
2011,Sapiranga,  22.308 
2011,Sapucaia do Sul,  17.462 
2011,Sarandi,  23.604 
2011,Seberi,  16.851 
2011,Sede Nova,  18.849 
2011,Segredo,  11.266 
2011,Selbach,  24.170 
2011,Senador Salgado Filho,  19.058 
2011,Sentinela do Sul,  9.793 
2011,Serafina Corrêa,  26.480 
2011,Sério,  12.226 
2011,Sertão,  23.975 
2011,Sertão Santana,  15.815 
2011,Sete de Setembro,  17.933 
2011,Severiano de Almeida,  14.842 
2011,Silveira Martins,  11.267 
2011,Sinimbu,  12.442 
2011,Sobradinho,  15.079 
2011,Soledade,  15.167 
2011,Tabaí,  11.530 
2011,Tapejara,  24.893 
2011,Tapera,  27.346 
2011,Tapes,  12.877 
2011,Taquara,  15.180 
2011,Taquari,  16.960 
2011,Taquaruçu do Sul,  13.635 
2011,Tavares,  9.749 
2011,Tenente Portela,  13.552 
2011,Terra de Areia,  9.482 
2011,Teutônia,  29.218 
2011,Tio Hugo,  22.874 
2011,Tiradentes do Sul,  11.278 
2011,Toropi,  12.099 
2011,Torres,  15.934 
2011,Tramandaí,  12.765 
2011,Travesseiro,  18.244 
2011,Três Arroios,  15.071 
2011,Três Cachoeiras,  12.019 
2011,Três Coroas,  30.074 
2011,Três de Maio,  19.485 
2011,Três Forquilhas,  10.111 
2011,Três Palmeiras,  15.761 
2011,Três Passos,  17.255 
2011,Trindade do Sul,  14.656 
2011,Triunfo,  200.705 
2011,Tucunduva,  21.504 
2011,Tunas,  11.077 
2011,Tupanci do Sul,  17.145 
2011,Tupanciretã,  30.844 
2011,Tupandi,  50.832 
2011,Tuparendi,  18.408 
2011,Turuçu,  12.768 
2011,Ubiretama,  14.606 
2011,União da Serra,  22.423 
2011,Unistalda,  12.860 
2011,Uruguaiana,  12.522 
2011,Vacaria,  19.448 
2011,Vale Verde,  13.251 
2011,Vale do Sol,  15.629 
2011,Vale Real,  13.135 
2011,Vanini,  16.828 
2011,Venâncio Aires,  28.381 
2011,Vera Cruz,  18.087 
2011,Veranópolis,  32.645 
2011,Vespasiano Correa,  19.721 
2011,Viadutos,  13.496 
2011,Viamão,  8.783 
2011,Vicente Dutra,  10.166 
2011,Victor Graeff,  30.768 
2011,Vila Flores,  29.835 
2011,Vila Lângaro,  24.952 
2011,Vila Maria,  31.858 
2011,Vila Nova do Sul,  12.378 
2011,Vista Alegre,  13.523 
2011,Vista Alegre do Prata,  22.114 
2011,Vista Gaúcha,  14.625 
2011,Vitória das Missões,  13.710 
2011,Westfalia,  26.083 
2011,Xangri-lá,  18.365 
2012,Aceguá,  24.067 
2012,Água Santa,  35.979 
2012,Agudo,  18.181 
2012,Ajuricaba,  22.490 
2012,Alecrim,  9.896 
2012,Alegrete,  16.914 
2012,Alegria,  11.215 
2012,Almirante Tamandaré do Sul,  28.224 
2012,Alpestre,  10.744 
2012,Alto Alegre,  21.178 
2012,Alto Feliz,  15.262 
2012,Alvorada,  8.846 
2012,Amaral Ferrador,  9.636 
2012,Ametista do Sul,  8.684 
2012,André da Rocha,  31.869 
2012,Anta Gorda,  18.145 
2012,Antônio Prado,  24.188 
2012,Arambaré,  22.367 
2012,Araricá,  20.144 
2012,Aratiba,  130.075 
2012,Arroio do Meio,  37.096 
2012,Arroio do Sal,  17.073 
2012,Arroio do Padre,  12.467 
2012,Arroio dos Ratos,  10.251 
2012,Arroio do Tigre,  16.643 
2012,Arroio Grande,  18.230 
2012,Arvorezinha,  14.024 
2012,Augusto Pestana,  21.242 
2012,Áurea,  15.159 
2012,Bagé,  14.150 
2012,Balneário Pinhal,  11.172 
2012,Barão,  23.740 
2012,Barão de Cotegipe,  15.818 
2012,Barão do Triunfo,  10.095 
2012,Barracão,  22.596 
2012,Barra do Guarita,  8.583 
2012,Barra do Quaraí,  25.899 
2012,Barra do Ribeiro,  15.764 
2012,Barra do Rio Azul,  14.315 
2012,Barra Funda,  33.851 
2012,Barros Cassal,  9.671 
2012,Benjamin Constant do Sul,  6.965 
2012,Bento Gonçalves,  39.375 
2012,Boa Vista das Missões,  26.902 
2012,Boa Vista do Buricá,  16.700 
2012,Boa Vista do Cadeado,  30.288 
2012,Boa Vista do Incra,  30.830 
2012,Boa Vista do Sul,  16.628 
2012,Bom Jesus,  18.711 
2012,Bom Princípio,  26.970 
2012,Bom Progresso,  13.215 
2012,Bom Retiro do Sul,  15.267 
2012,Boqueirão do Leão,  10.898 
2012,Bossoroca,  18.185 
2012,Bozano,  14.203 
2012,Braga,  13.636 
2012,Brochier,  13.277 
2012,Butiá,  13.257 
2012,Caçapava do Sul,  14.568 
2012,Cacequi,  14.983 
2012,Cachoeira do Sul,  18.110 
2012,Cachoeirinha,  43.616 
2012,Cacique Doble,  14.143 
2012,Caibaté,  15.442 
2012,Caiçara,  11.335 
2012,Camaquã,  20.363 
2012,Camargo,  29.676 
2012,Cambará do Sul,  15.175 
2012,Campestre da Serra,  24.404 
2012,Campina das Missões,  13.069 
2012,Campinas do Sul,  23.310 
2012,Campo Bom,  30.587 
2012,Campo Novo,  18.909 
2012,Campos Borges,  13.876 
2012,Candelária,  14.926 
2012,Cândido Godói,  18.556 
2012,Candiota,  13.222 
2012,Canela,  16.935 
2012,Canguçu,  10.673 
2012,Canoas,  29.999 
2012,Canudos do Vale,  15.753 
2012,Capão Bonito do Sul,  44.170 
2012,Capão da Canoa,  19.806 
2012,Capão do Cipó,  32.343 
2012,Capão do Leão,  14.092 
2012,Capivari do Sul,  37.510 
2012,Capela de Santana,  9.891 
2012,Capitão,  15.519 
2012,Carazinho,  24.722 
2012,Caraá,  7.922 
2012,Carlos Barbosa,  51.358 
2012,Carlos Gomes,  13.676 
2012,Casca,  29.873 
2012,Caseiros,  18.170 
2012,Catuípe,  15.097 
2012,Caxias do Sul,  45.088 
2012,Centenário,  14.230 
2012,Cerrito,  9.620 
2012,Cerro Branco,  11.524 
2012,Cerro Grande,  10.318 
2012,Cerro Grande do Sul,  10.273 
2012,Cerro Largo,  36.054 
2012,Chapada,  21.675 
2012,Charqueadas,  27.698 
2012,Charrua,  15.662 
2012,Chiapetta,  17.946 
2012,Chuí,  16.875 
2012,Chuvisca,  13.323 
2012,Cidreira,  13.345 
2012,Ciríaco,  17.608 
2012,Colinas,  16.140 
2012,Colorado,  23.250 
2012,Condor,  25.241 
2012,Constantina,  15.646 
2012,Coqueiro Baixo,  15.971 
2012,Coqueiros do Sul,  21.301 
2012,Coronel Barros,  23.564 
2012,Coronel Bicaco,  18.264 
2012,Coronel Pilar,  14.811 
2012,Cotiporã,  17.291 
2012,Coxilha,  42.309 
2012,Crissiumal,  14.570 
2012,Cristal,  15.353 
2012,Cristal do Sul,  10.279 
2012,Cruz Alta,  29.636 
2012,Cruzaltense,  18.847 
2012,Cruzeiro do Sul,  18.452 
2012,David Canabarro,  17.173 
2012,Derrubadas,  15.305 
2012,Dezesseis de Novembro,  8.313 
2012,Dilermando de Aguiar,  19.294 
2012,Dois Irmãos,  42.617 
2012,Dois Irmãos das Missões,  19.271 
2012,Dois Lajeados,  18.088 
2012,Dom Feliciano,  10.864 
2012,Dom Pedro de Alcântara,  13.072 
2012,Dom Pedrito,  20.064 
2012,Dona Francisca,  15.128 
2012,Doutor Maurício Cardoso,  22.233 
2012,Doutor Ricardo,  18.184 
2012,Eldorado do Sul,  22.285 
2012,Encantado,  25.963 
2012,Encruzilhada do Sul,  10.765 
2012,Engenho Velho,  18.179 
2012,Entre-Ijuís,  13.744 
2012,Entre Rios do Sul,  90.330 
2012,Erebango,  18.733 
2012,Erechim,  32.884 
2012,Ernestina,  24.332 
2012,Herval,  10.153 
2012,Erval Grande,  11.102 
2012,Erval Seco,  16.369 
2012,Esmeralda,  29.780 
2012,Esperança do Sul,  13.568 
2012,Espumoso,  25.961 
2012,Estação,  25.332 
2012,Estância Velha,  22.939 
2012,Esteio,  30.261 
2012,Estrela,  37.033 
2012,Estrela Velha,  21.512 
2012,Eugênio de Castro,  37.289 
2012,Fagundes Varela,  17.512 
2012,Farroupilha,  32.796 
2012,Faxinal do Soturno,  16.895 
2012,Faxinalzinho,  13.191 
2012,Fazenda Vilanova,  25.698 
2012,Feliz,  23.189 
2012,Flores da Cunha,  35.643 
2012,Floriano Peixoto,  18.566 
2012,Fontoura Xavier,  10.878 
2012,Formigueiro,  14.217 
2012,Forquetinha,  12.848 
2012,Fortaleza dos Valos,  30.970 
2012,Frederico Westphalen,  22.927 
2012,Garibaldi,  41.874 
2012,Garruchos,  18.612 
2012,Gaurama,  22.179 
2012,General Câmara,  10.929 
2012,Gentil,  43.886 
2012,Getúlio Vargas,  21.799 
2012,Giruá,  22.384 
2012,Glorinha,  50.695 
2012,Gramado,  36.837 
2012,Gramado dos Loureiros,  9.816 
2012,Gramado Xavier,  12.346 
2012,Gravataí,  32.462 
2012,Guabiju,  21.558 
2012,Guaíba,  37.780 
2012,Guaporé,  22.006 
2012,Guarani das Missões,  22.035 
2012,Harmonia,  20.776 
2012,Herveiras,  11.507 
2012,Horizontina,  55.933 
2012,Hulha Negra,  16.059 
2012,Humaitá,  17.538 
2012,Ibarama,  11.623 
2012,Ibiaçá,  23.886 
2012,Ibiraiaras,  23.735 
2012,Ibirapuitã,  14.808 
2012,Ibirubá,  36.660 
2012,Igrejinha,  38.293 
2012,Ijuí,  29.736 
2012,Ilópolis,  16.950 
2012,Imbé,  16.619 
2012,Imigrante,  41.889 
2012,Independência,  14.201 
2012,Inhacorá,  11.337 
2012,Ipê,  18.734 
2012,Ipiranga do Sul,  29.769 
2012,Iraí,  12.566 
2012,Itaara,  11.479 
2012,Itacurubi,  13.652 
2012,Itapuca,  13.552 
2012,Itaqui,  21.654 
2012,Itati,  14.492 
2012,Itatiba do Sul,  9.652 
2012,Ivorá,  13.123 
2012,Ivoti,  31.260 
2012,Jaboticaba,  11.922 
2012,Jacuizinho,  16.032 
2012,Jacutinga,  21.707 
2012,Jaguarão,  14.522 
2012,Jaguari,  14.136 
2012,Jaquirana,  11.511 
2012,Jari,  19.890 
2012,Jóia,  19.398 
2012,Júlio de Castilhos,  25.504 
2012,Lagoa Bonita do Sul,  13.808 
2012,Lagoão,  9.849 
2012,Lagoa dos Três Cantos,  27.947 
2012,Lagoa Vermelha,  25.255 
2012,Lajeado,  38.728 
2012,Lajeado do Bugre,  9.938 
2012,Lavras do Sul,  17.168 
2012,Liberato Salzano,  11.312 
2012,Lindolfo Collor,  34.284 
2012,Linha Nova,  17.273 
2012,Machadinho,  14.883 
2012,Maçambará,  23.549 
2012,Mampituba,  9.700 
2012,Manoel Viana,  15.159 
2012,Maquiné,  10.231 
2012,Maratá,  27.581 
2012,Marau,  36.301 
2012,Marcelino Ramos,  14.242 
2012,Mariana Pimentel,  11.122 
2012,Mariano Moro,  13.870 
2012,Marques de Souza,  14.955 
2012,Mata,  12.475 
2012,Mato Castelhano,  28.154 
2012,Mato Leitão,  27.311 
2012,Mato Queimado,  15.217 
2012,Maximiliano de Almeida,  14.347 
2012,Minas do Leão,  11.994 
2012,Miraguaí,  17.603 
2012,Montauri,  22.971 
2012,Monte Alegre dos Campos,  13.657 
2012,Monte Belo do Sul,  38.032 
2012,Montenegro,  35.121 
2012,Mormaço,  19.580 
2012,Morrinhos do Sul,  12.172 
2012,Morro Redondo,  11.254 
2012,Morro Reuter,  19.765 
2012,Mostardas,  18.502 
2012,Muçum,  43.603 
2012,Muitos Capões,  72.947 
2012,Muliterno,  16.961 
2012,Não-Me-Toque,  49.525 
2012,Nicolau Vergueiro,  29.907 
2012,Nonoai,  18.407 
2012,Nova Alvorada,  25.426 
2012,Nova Araçá,  41.754 
2012,Nova Bassano,  75.616 
2012,Nova Boa Vista,  19.188 
2012,Nova Bréscia,  19.276 
2012,Nova Candelária,  30.024 
2012,Nova Esperança do Sul,  23.398 
2012,Nova Hartz,  38.563 
2012,Nova Pádua,  18.080 
2012,Nova Palma,  19.669 
2012,Nova Petrópolis,  26.982 
2012,Nova Prata,  33.034 
2012,Nova Ramada,  18.729 
2012,Nova Roma do Sul,  23.229 
2012,Nova Santa Rita,  32.838 
2012,Novo Cabrais,  13.046 
2012,Novo Hamburgo,  27.247 
2012,Novo Machado,  16.679 
2012,Novo Tiradentes,  12.458 
2012,Novo Xingu,  13.508 
2012,Novo Barreiro,  11.456 
2012,Osório,  40.370 
2012,Paim Filho,  17.096 
2012,Palmares do Sul,  19.521 
2012,Palmeira das Missões,  20.827 
2012,Palmitinho,  15.004 
2012,Panambi,  30.375 
2012,Pantano Grande,  20.887 
2012,Paraí,  25.723 
2012,Paraíso do Sul,  12.207 
2012,Pareci Novo,  16.520 
2012,Parobé,  16.842 
2012,Passa Sete,  11.981 
2012,Passo do Sobrado,  17.556 
2012,Passo Fundo,  31.771 
2012,Paulo Bento,  24.512 
2012,Paverama,  14.536 
2012,Pedras Altas,  19.269 
2012,Pedro Osório,  11.219 
2012,Pejuçara,  25.295 
2012,Pelotas,  17.413 
2012,Picada Café,  54.927 
2012,Pinhal,  16.579 
2012,Pinhal da Serra,  173.632 
2012,Pinhal Grande,  44.925 
2012,Pinheirinho do Vale,  11.186 
2012,Pinheiro Machado,  14.474 
2012,Pirapó,  11.925 
2012,Piratini,  11.379 
2012,Planalto,  10.897 
2012,Poço das Antas,  17.313 
2012,Pontão,  33.116 
2012,Ponte Preta,  16.681 
2012,Portão,  26.346 
2012,Porto Alegre,  38.261 
2012,Porto Lucena,  11.291 
2012,Porto Mauá,  14.517 
2012,Porto Vera Cruz,  12.286 
2012,Porto Xavier,  9.366 
2012,Pouso Novo,  18.272 
2012,Presidente Lucena,  21.146 
2012,Progresso,  13.037 
2012,Protásio Alves,  14.978 
2012,Putinga,  14.600 
2012,Quaraí,  11.729 
2012,Quatro Irmãos,  27.174 
2012,Quevedos,  24.999 
2012,Quinze de Novembro,  23.999 
2012,Redentora,  7.079 
2012,Relvado,  14.800 
2012,Restinga Seca,  16.176 
2012,Rio dos Índios,  12.456 
2012,Rio Grande,  32.492 
2012,Rio Pardo,  13.282 
2012,Riozinho,  20.415 
2012,Roca Sales,  19.715 
2012,Rodeio Bonito,  15.831 
2012,Rolador,  15.684 
2012,Rolante,  18.470 
2012,Ronda Alta,  16.313 
2012,Rondinha,  15.895 
2012,Roque Gonzales,  11.750 
2012,Rosário do Sul,  14.559 
2012,Sagrada Família,  9.652 
2012,Saldanha Marinho,  21.335 
2012,Salto do Jacuí,  25.845 
2012,Salvador das Missões,  26.411 
2012,Salvador do Sul,  29.559 
2012,Sananduva,  22.934 
2012,Santa Bárbara do Sul,  39.627 
2012,Santa Cecília do Sul,  23.340 
2012,Santa Clara do Sul,  21.564 
2012,Santa Cruz do Sul,  45.384 
2012,Santa Maria,  19.119 
2012,Santa Maria do Herval,  22.342 
2012,Santa Margarida do Sul,  29.592 
2012,Santana da Boa Vista,  11.148 
2012,Sant'Ana do Livramento,  13.738 
2012,Santa Rosa,  30.150 
2012,Santa Tereza,  15.489 
2012,Santa Vitória do Palmar,  16.513 
2012,Santiago,  13.939 
2012,Santo Ângelo,  18.665 
2012,Santo Antônio do Palma,  22.093 
2012,Santo Antônio da Patrulha,  18.024 
2012,Santo Antônio das Missões,  11.992 
2012,Santo Antônio do Planalto,  25.871 
2012,Santo Augusto,  19.690 
2012,Santo Cristo,  21.910 
2012,Santo Expedito do Sul,  15.515 
2012,São Borja,  19.530 
2012,São Domingos do Sul,  13.094 
2012,São Francisco de Assis,  11.870 
2012,São Francisco de Paula,  17.381 
2012,São Gabriel,  15.636 
2012,São Jerônimo,  17.738 
2012,São João da Urtiga,  16.427 
2012,São João do Polêsine,  15.094 
2012,São Jorge,  18.444 
2012,São José das Missões,  11.811 
2012,São José do Herval,  15.469 
2012,São José do Hortêncio,  22.141 
2012,São José do Inhacorá,  21.059 
2012,São José do Norte,  9.221 
2012,São José do Ouro,  26.180 
2012,São José do Sul,  18.761 
2012,São José dos Ausentes,  17.030 
2012,São Leopoldo,  24.511 
2012,São Lourenço do Sul,  15.278 
2012,São Luiz Gonzaga,  16.954 
2012,São Marcos,  24.071 
2012,São Martinho,  19.739 
2012,São Martinho da Serra,  29.277 
2012,São Miguel das Missões,  18.010 
2012,São Nicolau,  11.784 
2012,São Paulo das Missões,  13.190 
2012,São Pedro da Serra,  13.788 
2012,São Pedro das Missões,  13.710 
2012,São Pedro do Butiá,  17.624 
2012,São Pedro do Sul,  12.789 
2012,São Sebastião do Caí,  21.193 
2012,São Sepé,  17.202 
2012,São Valentim,  16.563 
2012,São Valentim do Sul,  17.043 
2012,São Valério do Sul,  9.710 
2012,São Vendelino,  31.633 
2012,São Vicente do Sul,  14.388 
2012,Sapiranga,  25.791 
2012,Sapucaia do Sul,  19.734 
2012,Sarandi,  24.930 
2012,Seberi,  16.831 
2012,Sede Nova,  18.526 
2012,Segredo,  11.796 
2012,Selbach,  25.876 
2012,Senador Salgado Filho,  15.551 
2012,Sentinela do Sul,  11.532 
2012,Serafina Corrêa,  29.307 
2012,Sério,  13.932 
2012,Sertão,  25.518 
2012,Sertão Santana,  18.119 
2012,Sete de Setembro,  12.552 
2012,Severiano de Almeida,  15.587 
2012,Silveira Martins,  11.679 
2012,Sinimbu,  12.781 
2012,Sobradinho,  16.527 
2012,Soledade,  15.673 
2012,Tabaí,  16.226 
2012,Tapejara,  27.783 
2012,Tapera,  26.691 
2012,Tapes,  13.895 
2012,Taquara,  16.834 
2012,Taquari,  19.128 
2012,Taquaruçu do Sul,  14.770 
2012,Tavares,  10.916 
2012,Tenente Portela,  14.136 
2012,Terra de Areia,  11.738 
2012,Teutônia,  30.984 
2012,Tio Hugo,  23.800 
2012,Tiradentes do Sul,  12.017 
2012,Toropi,  12.084 
2012,Torres,  18.709 
2012,Tramandaí,  14.430 
2012,Travesseiro,  20.952 
2012,Três Arroios,  15.347 
2012,Três Cachoeiras,  13.369 
2012,Três Coroas,  31.041 
2012,Três de Maio,  21.832 
2012,Três Forquilhas,  11.071 
2012,Três Palmeiras,  13.226 
2012,Três Passos,  20.382 
2012,Trindade do Sul,  13.197 
2012,Triunfo,  212.345 
2012,Tucunduva,  19.761 
2012,Tunas,  8.931 
2012,Tupanci do Sul,  18.290 
2012,Tupanciretã,  25.598 
2012,Tupandi,  65.840 
2012,Tuparendi,  17.407 
2012,Turuçu,  15.384 
2012,Ubiretama,  13.343 
2012,União da Serra,  20.131 
2012,Unistalda,  11.964 
2012,Uruguaiana,  14.408 
2012,Vacaria,  22.401 
2012,Vale Verde,  18.104 
2012,Vale do Sol,  14.623 
2012,Vale Real,  13.965 
2012,Vanini,  18.351 
2012,Venâncio Aires,  30.644 
2012,Vera Cruz,  19.148 
2012,Veranópolis,  36.037 
2012,Vespasiano Correa,  21.217 
2012,Viadutos,  14.245 
2012,Viamão,  10.355 
2012,Vicente Dutra,  11.711 
2012,Victor Graeff,  30.777 
2012,Vila Flores,  34.128 
2012,Vila Lângaro,  24.584 
2012,Vila Maria,  34.447 
2012,Vila Nova do Sul,  12.714 
2012,Vista Alegre,  12.902 
2012,Vista Alegre do Prata,  19.374 
2012,Vista Gaúcha,  15.995 
2012,Vitória das Missões,  8.992 
2012,Westfalia,  30.428 
2012,Xangri-lá,  21.753 
2013,Aceguá,  39.171 
2013,Água Santa,  63.605 
2013,Agudo,  20.703 
2013,Ajuricaba,  27.371 
2013,Alecrim,  12.159 
2013,Alegrete,  19.176 
2013,Alegria,  17.647 
2013,Almirante Tamandaré do Sul,  49.932 
2013,Alpestre,  14.042 
2013,Alto Alegre,  31.243 
2013,Alto Feliz,  19.243 
2013,Alvorada,  9.766 
2013,Amaral Ferrador,  12.300 
2013,Ametista do Sul,  9.609 
2013,André da Rocha,  78.647 
2013,Anta Gorda,  23.635 
2013,Antônio Prado,  28.001 
2013,Arambaré,  27.334 
2013,Araricá,  23.552 
2013,Aratiba,  131.520 
2013,Arroio do Meio,  42.213 
2013,Arroio do Sal,  17.969 
2013,Arroio do Padre,  14.087 
2013,Arroio dos Ratos,  12.311 
2013,Arroio do Tigre,  22.225 
2013,Arroio Grande,  23.116 
2013,Arvorezinha,  17.189 
2013,Augusto Pestana,  33.232 
2013,Áurea,  18.322 
2013,Bagé,  17.041 
2013,Balneário Pinhal,  12.768 
2013,Barão,  32.296 
2013,Barão de Cotegipe,  21.532 
2013,Barão do Triunfo,  12.622 
2013,Barracão,  26.589 
2013,Barra do Guarita,  10.716 
2013,Barra do Quaraí,  32.086 
2013,Barra do Ribeiro,  16.738 
2013,Barra do Rio Azul,  18.882 
2013,Barra Funda,  38.943 
2013,Barros Cassal,  12.466 
2013,Benjamin Constant do Sul,  10.278 
2013,Bento Gonçalves,  42.669 
2013,Boa Vista das Missões,  53.789 
2013,Boa Vista do Buricá,  21.919 
2013,Boa Vista do Cadeado,  70.870 
